Date,Open,High,Low,Close,Volume
2015-06-22,66.01,66.9,66.01,66.28,4124685
2015-06-23,66.41,66.52,66.18,66.36,2484211
2015-06-24,66.36,66.41,65.93,65.95,2683707
2015-06-25,66.19,66.2797,65.03,65.03,3805781
2015-06-26,65.42,66.07,65.24,65.83,3079265
2015-06-29,65.25,65.54,64.62,64.68,2718301
2015-06-30,65.35,65.605,64.83,64.87,3121241
2015-07-01,65.8,66.53,65.225,65.49,4657672
2015-07-02,65.48,65.7,64.89,64.99,2818082
2015-07-06,64.3,64.91,64.24,64.81,2782900
2015-07-07,64.79,65.77,64.44,65.74,2943920
2015-07-08,65.25,65.64,64.85,64.92,2631898
2015-07-09,65.76,65.7699,65.25,65.41,2358893
2015-07-10,66.05,66.35,65.76,66.19,2231371
2015-07-13,67.18,67.3454,66.765,67.25,2420725
2015-07-14,66.95,67.72,66.95,67.59,2257163
2015-07-15,67.6,68.07,67.44,68.06,2423990
2015-07-16,68.34,68.49,67.64,67.98,1978416
2015-07-17,67.84,67.87,67.17,67.59,2628511
2015-07-20,67.47,67.945,67.1138,67.71,2345586
2015-07-21,67.76,68.11,67.37,67.7,1963308
2015-07-22,67.7,68.46,67.501,68.37,2525034
2015-07-23,68.4,68.66,68.2,68.36,2112818
2015-07-24,68.25,68.64,68.1827,68.32,1855753
2015-07-27,67.96,68.63,67.94,68.4,2622922
2015-07-28,68.79,68.81,68.275,68.58,1855491
2015-07-29,68.5,69.06,68.47,69.04,2191593
2015-07-30,68.85,69.2801,68.72,69.16,1371927
2015-07-31,69.31,69.48,68.86,68.95,1643661
2015-08-03,69.12,69.4,68.73,69.38,2099452
2015-08-04,64.06,64.67,61.0,62.34,13192450
2015-08-05,62.9,63.28,62.33,62.5,6668694
2015-08-06,62.86,63.065,61.59,61.97,3843591
2015-08-07,61.8,62.59,61.65,62.54,3559590
2015-08-10,63.13,63.6,62.85,63.1,3748281
2015-08-11,62.76,63.54,62.76,63.47,2719474
2015-08-12,62.93,63.78,62.74,63.61,2958616
2015-08-13,63.62,64.04,63.44,63.49,2261465
2015-08-14,63.32,63.87,63.21,63.86,2221561
2015-08-17,63.75,64.12,63.43,63.85,2065619
2015-08-18,63.74,63.93,63.47,63.57,2504008
2015-08-19,63.41,64.03,63.07,63.66,2989894
2015-08-20,63.14,63.14,62.66,62.7,2536518
2015-08-21,62.31,62.48,61.23,61.25,3651406
2015-08-24,60.11,60.31,54.12,58.39,4384998
2015-08-25,59.92,59.92,56.99,56.99,4643896
2015-08-26,58.16,58.59,56.68,57.4,7043322
2015-08-27,57.64,59.02,57.51,58.74,4787091
2015-08-28,58.55,58.95,58.26,58.63,2990609
2015-08-31,58.33,58.5,58.08,58.28,2829062
2015-09-01,57.01,57.46,56.8,57.14,3470757
2015-09-02,57.72,57.94,57.3,57.93,2777911
2015-09-03,58.01,58.55,57.82,57.98,2177237
2015-09-04,57.45,57.69,56.77,57.04,2341888
2015-09-08,57.84,58.24,57.67,58.2,2231560
2015-09-09,58.66,58.84,57.24,57.35,2561895
2015-09-10,57.24,58.04,57.01,57.67,2595267
2015-09-11,57.41,58.21,57.31,58.14,2727625
2015-09-14,58.29,58.31,58.0,58.24,2099452
2015-09-15,58.39,59.2583,58.23,58.98,3461735
2015-09-16,59.04,59.34,58.81,59.2,3590130
2015-09-17,59.25,59.81,58.825,58.99,4719858
2015-09-18,58.04,58.53,57.44,57.57,5226672
2015-09-21,58.15,58.875,57.95,58.56,2514307
2015-09-22,58.16,58.21,57.69,58.1,2413483
2015-09-23,58.04,58.67,58.03,58.51,2412624
2015-09-24,58.12,58.81,57.77,58.59,2582471
2015-09-25,59.12,59.92,58.87,58.99,3897129
2015-09-28,58.53,58.77,57.46,57.74,3577363
2015-09-29,57.73,58.44,57.47,58.36,3909619
2015-09-30,58.87,58.97,57.79,58.24,3897984
2015-10-01,58.25,58.44,57.33,57.97,3854241
2015-10-02,57.14,59.15,56.97,59.15,3170661
2015-10-05,59.46,60.14,59.42,59.9,2173963
2015-10-06,59.74,60.27,59.59,59.88,2154792
2015-10-07,60.2,60.7,59.82,60.04,2422937
2015-10-08,59.88,61.23,59.74,61.12,2474983
2015-10-09,61.17,61.33,60.31,60.44,2438182
2015-10-12,60.54,61.14,60.44,60.91,1401807
2015-10-13,60.73,61.14,60.62,60.64,1649807
2015-10-14,60.5,60.6,59.78,59.86,2427049
2015-10-15,60.43,61.6932,60.265,61.59,2906940
2015-10-16,61.44,61.51,60.66,61.2,3285033
2015-10-19,61.03,61.65,60.8,61.59,2427221
2015-10-20,61.64,62.22,61.38,61.44,3255867
2015-10-21,61.64,61.97,60.58,60.65,4371513
2015-10-22,61.0,61.64,60.62,61.55,2836249
2015-10-23,61.92,61.995,61.49,61.68,3194437
2015-10-26,61.83,62.09,61.59,61.82,2260592
2015-10-27,61.39,61.59,60.211,60.29,4572738
2015-10-28,60.61,62.31,60.47,62.31,3851177
2015-10-29,62.16,62.934,62.07,62.79,2700979
2015-10-30,62.84,62.94,61.85,61.88,3913475
2015-11-02,62.1,62.33,61.45,61.8,5327927
2015-11-03,62.92,63.36,61.64,63.16,6269132
2015-11-04,63.1,63.31,62.23,62.89,3658144
2015-11-05,62.96,63.715,62.9,63.55,3230957
2015-11-06,63.99,64.495,63.42,64.07,3067585
2015-11-09,64.03,64.05,63.21,63.52,2453975
2015-11-10,63.49,63.64,63.12,63.32,1813049
2015-11-11,63.52,63.54,63.01,63.12,1452379
2015-11-12,62.43,62.88,62.28,62.55,3045885
2015-11-13,62.54,62.8301,62.242,62.41,2312069
2015-11-16,62.23,63.12,62.075,63.12,2566861
2015-11-17,63.13,63.4834,62.645,62.71,2139657
2015-11-18,62.75,63.62,62.75,63.5,2085924
2015-11-19,63.49,63.615,63.21,63.37,1660357
2015-11-20,63.3,63.92,63.16,63.34,3079590
2015-11-23,63.35,63.4,62.96,63.11,2201012
2015-11-24,62.79,63.16,62.55,62.94,1621887
2015-11-25,62.82,62.94,62.345,62.43,1746089
2015-11-27,62.54,62.91,62.44,62.84,821492
2015-11-30,62.97,63.15,62.55,62.76,2963576
2015-12-01,63.34,64.23,63.26,63.5,3411325
2015-12-02,63.55,63.67,62.81,62.89,2680912
2015-12-03,62.95,63.27,62.49,62.77,3197882
2015-12-04,62.97,64.58,62.96,64.49,2647478
2015-12-07,64.35,64.69,64.19,64.39,2675481
2015-12-08,64.37,64.38,63.67,63.86,2433634
2015-12-09,63.5,64.08,62.73,62.9,2561153
2015-12-10,62.91,63.075,62.3,62.48,2417128
2015-12-11,61.69,62.12,61.18,61.47,2120675
2015-12-14,61.58,62.12,60.92,61.39,2355976
2015-12-15,61.79,63.0,61.72,62.7,3020379
2015-12-16,63.28,63.5,62.53,63.38,2177207
2015-12-17,63.41,63.41,62.37,62.37,2161643
2015-12-18,62.11,62.11,60.76,61.33,6562481
2015-12-21,61.56,61.9,60.94,61.3,3117421
2015-12-22,61.71,62.67,61.25,62.5,2202823
2015-12-23,62.68,63.02,62.68,62.89,1916301
2015-12-24,62.83,63.45,62.68,63.14,1298653
2015-12-28,63.01,63.06,62.3299,62.64,1833335
2015-12-29,63.09,63.49,62.86,63.19,1496014
2015-12-30,63.15,63.34,62.765,62.81,1522983
2015-12-31,62.62,62.7651,62.07,62.09,1573616
2016-01-04,60.88,60.98,59.92,60.67,3339170
2016-01-05,60.71,60.97,60.39,60.53,2808796
2016-01-06,59.79,60.2,59.6,59.85,2868372
2016-01-07,58.79,59.66,58.31,58.44,3982556
2016-01-08,58.8,58.941,58.14,58.23,2883975
2016-01-11,58.39,58.63,57.59,58.02,3037291
2016-01-12,58.43,58.7399,57.81,58.65,2957902
2016-01-13,58.82,59.35,57.82,57.91,4225569
2016-01-14,57.97,59.18,57.97,58.42,3193336
2016-01-15,56.91,58.56,56.03,58.13,5060193
2016-01-19,59.02,59.35,58.06,58.44,3082941
2016-01-20,57.5,58.48,57.14,57.99,4685457
2016-01-21,58.21,58.66,57.82,58.15,3858001
2016-01-22,58.91,59.0,58.2,58.53,2699576
2016-01-25,58.31,58.46,57.62,57.7,3852370
2016-01-26,58.05,58.68,57.88,58.18,2185096
2016-01-27,58.18,59.375,58.03,58.41,2891332
2016-01-28,58.83,59.4979,58.42,59.22,3191031
2016-01-29,59.68,60.61,59.43,60.6,3799209
2016-02-01,60.14,60.83,59.82,60.53,2659319
2016-02-02,60.01,60.5,59.76,59.97,2540585
2016-02-03,60.29,60.29,58.29,59.64,4765128
2016-02-04,60.475,62.2,60.475,62.05,5519955
2016-02-05,62.09,63.52,62.09,63.37,4617492
2016-02-08,62.87,63.54,62.355,63.33,3008508
2016-02-09,62.81,63.26,62.45,63.01,3743744
2016-02-10,63.27,63.94,62.89,62.98,2987480
2016-02-11,61.95,62.655,61.7,62.32,3020007
2016-02-12,63.02,64.31,62.86,63.91,3615267
2016-02-16,64.47,64.72,63.845,64.57,3502476
2016-02-17,64.69,65.2899,64.69,65.02,3342656
2016-02-18,64.91,65.0,64.07,64.3,4086419
2016-02-19,63.89,64.44,63.8,64.0,4300104
2016-02-22,64.5,64.6,64.2,64.44,2513674
2016-02-23,64.31,64.31,63.56,63.73,1973511
2016-02-24,63.35,64.125,62.78,63.95,2366705
2016-02-25,63.92,64.44,63.67,64.41,1935492
2016-02-26,64.53,64.71,64.21,64.32,2391399
2016-02-29,64.12,64.305,63.45,63.46,2284084
2016-03-01,63.84,64.81,63.59,64.81,2167703
2016-03-02,64.73,65.42,64.64,65.41,2215904
2016-03-03,65.4,65.47,65.0,65.31,1985356
2016-03-04,65.3,65.59,64.85,65.38,1629377
2016-03-07,64.81,65.32,64.75,65.03,1609161
2016-03-08,64.76,65.035,64.53,64.58,1797147
2016-03-09,64.79,64.92,64.33,64.53,1496694
2016-03-10,64.59,65.02,63.73,64.26,3071393
2016-03-11,64.93,65.71,64.71,65.52,2235342
2016-03-14,65.19,65.41,64.53,64.95,1744665
2016-03-15,64.51,66.055,64.38,65.92,2368178
2016-03-16,65.72,66.53,65.47,66.28,2162965
2016-03-17,66.33,67.45,66.07,67.2,2338034
2016-03-18,67.4,67.76,66.66,67.23,3777239
2016-03-21,66.93,67.16,66.59,66.84,1258000
2016-03-22,66.9,67.24,66.67,66.92,1551519
2016-03-23,66.91,67.01,66.52,66.66,2080452
2016-03-24,66.47,66.485,65.94,66.19,1396720
2016-03-28,66.34,66.99,66.21,66.82,1730218
2016-03-29,66.82,67.25,66.53,67.16,2483622
2016-03-30,67.26,67.9,67.145,67.72,1803014
2016-03-31,67.75,67.92,67.25,67.37,1691465
2016-04-01,67.24,68.33,67.015,68.23,1479085
2016-04-04,68.15,68.24,67.52,67.64,1323252
2016-04-05,67.32,67.41,66.64,66.7,1712072
2016-04-06,66.65,67.17,66.5,67.03,1624452
2016-04-07,66.49,66.81,66.03,66.28,1603477
2016-04-08,66.82,67.45,66.68,66.84,1695175
2016-04-11,66.83,67.48,66.78,66.79,1683366
2016-04-12,66.75,67.4,66.62,67.21,1571298
2016-04-13,67.54,67.89,66.82,67.53,1687623
2016-04-14,67.15,67.47,66.58,66.67,2457493
