Date,Open,High,Low,Close,Volume
2015-06-22,88.61,89.49,88.19,88.33,751287
2015-06-23,88.13,88.67,87.69,87.71,860687
2015-06-24,87.73,87.91,87.25,87.48,1180835
2015-06-25,87.78,87.8,86.55,86.75,1736682
2015-06-26,87.08,88.03,86.8395,88.0,1985149
2015-06-29,87.43,87.56,85.98,86.05,1580179
2015-06-30,86.62,86.9,85.99,86.66,1529206
2015-07-01,87.11,87.69,86.95,87.67,991604
2015-07-02,87.97,88.35,87.36,87.52,1053780
2015-07-06,86.87,87.63,86.5,86.93,1367373
2015-07-07,87.16,88.4,86.65,88.24,1643098
2015-07-08,87.19,87.77,86.11,86.2,2287850
2015-07-09,87.3,87.57,86.05,86.22,1298781
2015-07-10,87.21,87.73,87.0,87.42,950826
2015-07-13,88.26,89.31,88.0,89.18,1259634
2015-07-14,89.28,89.63,88.55,89.2,1269957
2015-07-15,88.88,89.95,88.805,89.42,1496871
2015-07-16,90.03,90.37,89.25,89.31,1925888
2015-07-17,89.24,89.27,88.52,88.68,1347210
2015-07-20,88.69,89.1,88.26,88.53,1456156
2015-07-21,88.65,89.77,88.01,89.24,1166582
2015-07-22,89.11,89.75,88.5826,89.32,854031
2015-07-23,89.52,89.66,88.95,89.15,750284
2015-07-24,89.2,89.49,88.16,88.4,881994
2015-07-27,88.08,88.47,86.63,86.87,1677129
2015-07-28,87.15,88.12,87.15,88.02,1356798
2015-07-29,87.97,89.84,87.97,89.62,1195572
2015-07-30,89.09,89.8,88.61,89.53,832812
2015-07-31,89.84,89.982,88.98,89.11,1268156
2015-08-03,89.2,89.87,88.76,89.51,1181192
2015-08-04,89.5,90.76,89.13,90.19,952380
2015-08-05,90.83,91.247,90.5,91.01,1388115
2015-08-06,91.18,91.454,89.99,90.04,1264153
2015-08-07,90.04,90.72,89.14,90.47,1664760
2015-08-10,91.46,91.68,89.76,89.89,1924269
2015-08-11,89.0,90.35,88.9,90.28,2440048
2015-08-12,89.43,89.43,87.25,88.84,2035310
2015-08-13,88.87,90.47,88.46,89.81,2204548
2015-08-14,89.22,89.46,88.21,88.82,3306524
2015-08-17,86.85,88.0,82.71,82.8,11082460
2015-08-18,83.18,85.22,82.6,83.82,6215741
2015-08-19,83.49,84.48,83.04,83.42,2699240
2015-08-20,83.0,83.21,82.11,82.18,2214902
2015-08-21,81.5,81.97,79.77,79.83,2972179
2015-08-24,75.66,78.26,73.67,76.56,5634075
2015-08-25,78.54,78.83,75.65,75.73,3772020
2015-08-26,77.52,78.62,76.43,78.4,2571842
2015-08-27,79.04,80.45,78.61,80.07,2390240
2015-08-28,79.8,80.38,79.55,80.35,1902887
2015-08-31,80.11,80.39,79.5,79.77,1694406
2015-09-01,78.3,78.55,76.87,77.23,2857907
2015-09-02,78.08,78.75,77.675,78.74,1398050
2015-09-03,78.73,79.7,78.73,79.27,2468010
2015-09-04,78.62,79.13,77.08,77.35,1991628
2015-09-08,78.37,78.51,76.99,77.65,2240918
2015-09-09,78.37,78.54,76.31,76.46,1986955
2015-09-10,76.24,76.8,75.7,76.01,2052643
2015-09-11,75.82,76.44,75.4,76.42,1853051
2015-09-14,76.83,76.86,75.61,76.38,1249309
2015-09-15,76.32,77.73,76.07,77.4,1446269
2015-09-16,77.4,78.415,77.26,78.11,1289991
2015-09-17,78.1,79.86,77.86,78.86,2024860
2015-09-18,78.23,78.99,77.53,77.64,2469741
2015-09-21,78.2,78.9,77.95,78.51,1841789
2015-09-22,77.45,77.86,77.02,77.35,1199218
2015-09-23,77.49,78.42,77.23,78.35,1906716
2015-09-24,77.77,78.71,77.06,78.54,1696161
2015-09-25,79.7,80.88,79.16,79.77,2016187
2015-09-28,78.81,79.57,77.12,77.19,2658904
2015-09-29,77.33,78.87,77.05,78.73,2332707
2015-09-30,79.74,80.76,79.37,80.68,2865932
2015-10-01,80.46,81.17,80.185,80.95,2742867
2015-10-02,80.19,81.27,79.49,81.23,2399482
2015-10-05,81.9,83.2,81.43,83.08,1547451
2015-10-06,83.07,83.39,82.56,83.08,2088510
2015-10-07,83.12,83.81,82.87,82.98,1948098
2015-10-08,82.74,83.97,82.31,83.91,1245808
2015-10-09,83.96,84.68,83.87,84.45,1499810
2015-10-12,84.46,84.68,83.86,84.53,940820
2015-10-13,84.06,84.19,82.95,83.05,1357097
2015-10-14,83.16,83.54,82.77,83.13,981646
2015-10-15,83.79,84.96,83.79,84.35,1832838
2015-10-16,84.73,85.12,84.23,84.77,1027909
2015-10-19,84.8,84.99,83.58,83.8,1982732
2015-10-20,83.95,84.385,83.64,83.74,1693108
2015-10-21,83.99,84.29,83.23,83.34,1383070
2015-10-22,84.02,84.78,83.95,84.59,2624308
2015-10-23,85.08,85.23,83.67,84.21,1920212
2015-10-26,84.21,84.54,83.51,83.89,1305935
2015-10-27,83.6,83.82,83.13,83.67,1179036
2015-10-28,83.84,84.35,83.23,83.25,2101022
2015-10-29,82.74,83.44,81.89,82.24,4990512
2015-10-30,82.5,82.65,80.18,80.46,6933157
2015-11-02,84.71,88.1,84.64,86.97,8538201
2015-11-03,86.94,87.04,85.64,86.83,4325877
2015-11-04,86.17,86.52,85.16,85.9,2196576
2015-11-05,86.01,86.92,85.56,86.73,1754890
2015-11-06,86.5,86.82,84.54,85.67,1668697
2015-11-09,85.3,85.72,83.96,84.65,2160569
2015-11-10,84.3,85.63,84.29,85.39,1051571
2015-11-11,86.07,86.69,85.49,85.83,1332670
2015-11-12,85.43,85.89,84.31,84.35,1433898
2015-11-13,84.06,84.06,82.305,82.66,1989444
2015-11-16,82.66,83.24,82.3,83.05,1401509
2015-11-17,83.25,83.37,81.87,82.06,1582712
2015-11-18,82.47,83.81,82.05,83.75,1528778
2015-11-19,84.14,84.865,83.95,84.57,1802248
2015-11-20,84.82,85.37,84.14,84.4,1786403
2015-11-23,84.41,85.54,84.3,85.41,1058840
2015-11-24,85.01,86.0,84.72,85.57,1996534
2015-11-25,85.75,86.08,85.23,85.4,1221792
2015-11-27,85.47,85.8,85.13,85.29,775924
2015-11-30,85.19,85.42,84.1,84.12,1947195
2015-12-01,84.26,85.07,83.77,85.03,1654339
2015-12-02,84.93,85.16,83.72,83.79,1357520
2015-12-03,84.26,84.45,82.99,83.83,2382051
2015-12-04,84.01,85.52,83.82,85.43,1348684
2015-12-07,85.44,87.57,85.11,86.98,2066290
2015-12-08,86.43,87.28,85.85,87.08,2950956
2015-12-09,86.96,87.99,86.06,86.24,4321247
2015-12-10,86.51,87.6125,86.045,86.86,2306452
2015-12-11,85.57,86.17,83.7,84.5,2967284
2015-12-14,84.55,85.56,84.15,85.55,2089068
2015-12-15,86.18,88.0,86.12,87.48,2321994
2015-12-16,87.88,89.46,87.23,89.26,2254498
2015-12-17,89.77,89.93,88.86,89.21,2133649
2015-12-18,88.76,88.88,87.35,87.41,2217501
2015-12-21,88.16,88.54,87.49,88.21,1279678
2015-12-22,88.29,88.85,87.59,88.65,1261492
2015-12-23,89.0,89.38,88.77,89.36,669026
2015-12-24,88.93,89.28,88.32,88.8,347029
2015-12-28,88.39,88.84,88.1301,88.66,629168
2015-12-29,89.09,89.63,88.98,89.4,741905
2015-12-30,89.34,89.62,89.012,89.03,854294
2015-12-31,88.62,89.15,88.03,88.06,863082
2016-01-04,86.93,87.24,86.12,87.21,1692741
2016-01-05,87.18,88.17,86.91,88.01,1494278
2016-01-06,87.06,87.22,84.735,85.09,2759398
2016-01-07,83.52,84.6,83.005,83.33,2126292
2016-01-08,83.7,84.4,82.68,82.82,1731607
2016-01-11,83.37,83.57,81.46,82.88,1969104
2016-01-12,83.52,84.27,83.06,84.23,1434697
2016-01-13,84.34,84.82,82.805,83.1,1628268
2016-01-14,83.32,84.95,82.87,84.28,2003524
2016-01-15,82.49,83.165,81.44,82.35,2146505
2016-01-19,83.41,84.13,82.88,83.88,2122744
2016-01-20,82.67,83.55,81.015,82.93,2351907
2016-01-21,83.41,84.105,81.92,83.3,1840345
2016-01-22,84.51,85.9,84.28,85.69,1399112
2016-01-25,84.63,85.14,83.3704,83.47,2119256
