Date,Open,High,Low,Close,Volume
2015-06-22,81.0,81.67,79.63,80.32,928917
2015-06-23,80.9,80.9,80.04,80.75,674390
2015-06-24,80.39,80.642,77.13,77.47,1693316
2015-06-25,77.82,79.32,77.75,78.92,1071705
2015-06-26,79.27,79.27,75.31,77.02,2086614
2015-06-29,75.81,76.61,73.46,73.77,1309288
2015-06-30,74.3,74.71,73.6,74.31,1113588
2015-07-01,75.42,75.63,73.47,73.9,1072951
2015-07-02,73.87,74.6,73.16,74.53,801960
2015-07-06,73.4,74.72,73.07,73.7,1079302
2015-07-07,73.87,75.86,72.08,75.68,1380385
2015-07-08,74.99,76.04,74.21,74.83,703239
2015-07-09,75.61,77.054,75.61,76.18,931106
2015-07-10,77.15,77.585,76.62,76.74,656492
2015-07-13,77.34,77.55,75.81,76.6,999372
2015-07-14,76.7,78.85,76.7,77.41,998335
2015-07-15,77.6,78.42,76.96,77.58,911704
2015-07-16,78.15,79.15,77.835,78.92,665940
2015-07-17,79.12,80.23,78.57,78.92,809130
2015-07-20,79.17,79.33,78.57,78.84,453030
2015-07-21,78.81,79.68,77.97,78.57,574712
2015-07-22,78.11,78.94,77.77,77.85,622938
2015-07-23,78.32,79.25,77.47,78.02,920539
2015-07-24,78.47,80.97,77.51,79.64,1436829
2015-07-27,78.85,78.89,76.12,76.34,1579381
2015-07-28,76.77,78.88,76.08,78.63,1055265
2015-07-29,76.9,78.5,74.95,77.98,3942393
2015-07-30,78.48,81.21,76.6,81.03,3264682
2015-07-31,80.24,81.13,79.38,80.5,1827644
2015-08-03,80.5,80.96,78.56,79.15,1192544
2015-08-04,79.28,79.48,77.2,77.91,1959699
2015-08-05,78.22,79.89,78.02,78.41,1171986
2015-08-06,78.28,78.28,75.42,75.99,1678395
2015-08-07,75.91,77.0,74.91,76.95,932599
2015-08-10,77.54,77.84,76.32,76.59,879544
2015-08-11,75.795,77.0999,75.3,76.67,710925
2015-08-12,75.9,76.91,74.44,76.85,1092566
2015-08-13,76.71,77.05,74.73,75.7,912878
2015-08-14,75.5,76.75,74.59,76.63,805873
2015-08-17,76.03,77.28,75.82,77.25,634204
2015-08-18,77.28,77.88,75.82,75.89,588102
2015-08-19,76.5,76.54,74.8,75.63,1155708
2015-08-20,74.88,74.95,70.16,70.31,1680380
2015-08-21,69.43,71.0,68.55,69.91,1832401
2015-08-24,65.97,71.9599,64.29,68.0,3299850
2015-08-25,70.8,72.13,68.24,68.67,1921464
2015-08-26,70.34,71.69,68.8776,71.41,1667585
2015-08-27,71.94,73.26,70.42,72.36,1580744
2015-08-28,72.36,73.37,71.54,72.54,856536
2015-08-31,72.15,72.78,70.84,70.96,1004694
2015-09-01,69.59,70.87,68.65,68.92,1573545
2015-09-02,69.57,69.96,67.85,69.95,1781722
2015-09-03,70.34,71.93,70.07,71.22,1544640
2015-09-04,70.21,70.75,69.25,69.79,1064583
2015-09-08,70.98,73.45,70.7,73.33,1345191
2015-09-09,73.75,74.44,71.81,72.02,1234782
2015-09-10,71.64,73.24,71.64,72.66,860615
2015-09-11,72.75,73.66,71.88,73.6,839226
2015-09-14,73.57,73.87,72.35,73.56,1044612
2015-09-15,73.65,74.365,73.03,74.26,827373
2015-09-16,74.41,74.62,73.37,73.94,894759
2015-09-17,73.61,75.54,73.57,74.61,720911
2015-09-18,73.72,75.02,73.63,74.36,1424345
2015-09-21,74.78,75.619,73.64,74.41,1010426
2015-09-22,73.27,73.75,72.17,73.06,1063803
2015-09-23,73.18,74.25,72.38,72.99,798083
2015-09-24,72.69,72.73,70.97,72.12,1107952
2015-09-25,73.13,74.48,71.94,72.86,2369565
2015-09-28,72.63,72.81,68.76,69.03,1755892
2015-09-29,68.97,69.65,67.76,68.94,1083242
2015-09-30,69.72,70.3,67.07,69.45,1693037
2015-10-01,69.14,71.65,67.65,71.58,1778300
2015-10-02,70.35,72.26,69.9,72.23,924313
2015-10-05,72.62,76.53,72.4,76.47,1818478
2015-10-06,75.9,76.91,74.25,74.58,1272896
2015-10-07,75.23,75.27,73.02,74.97,1845865
2015-10-08,74.93,74.93,71.77,73.02,1679374
2015-10-09,73.12,74.715,72.175,74.42,942283
2015-10-12,74.34,75.24,73.56,74.28,555590
2015-10-13,74.08,76.21,73.6,74.16,767871
2015-10-14,74.02,75.02,73.43,73.9,1022964
2015-10-15,73.99,76.3,73.92,75.64,1289136
2015-10-16,75.38,76.49,75.07,76.46,1054692
2015-10-19,76.34,76.73,74.87,75.79,1039598
2015-10-20,75.92,76.59,74.32,74.73,1156627
2015-10-21,74.94,75.13,72.96,73.02,2589261
2015-10-22,72.31,78.61,72.29,77.95,4017060
2015-10-23,78.19,78.96,75.32,78.89,2620935
2015-10-26,78.87,79.3,77.75,78.8,938196
2015-10-27,78.37,80.47,78.17,80.17,1799432
2015-10-28,80.08,82.178,79.715,82.15,1742556
2015-10-29,82.01,82.91,81.38,81.56,815644
2015-10-30,81.94,82.35,80.9,81.65,1432698
2015-11-02,81.68,82.42,80.64,82.02,798762
2015-11-03,82.0,83.676,81.18,82.53,1266314
2015-11-04,82.67,84.4,82.16,83.84,1734920
2015-11-05,83.23,84.49,82.79,83.91,1308872
2015-11-06,84.12,85.88,84.0,85.24,1344942
2015-11-09,85.0,85.53,84.07,84.6,1355941
2015-11-10,83.73,84.5,83.21,84.15,1302264
2015-11-11,84.0,84.67,83.08,83.9,856444
2015-11-12,83.49,85.25,82.89,84.5,1052711
2015-11-13,84.04,84.64,82.32,82.88,1106802
2015-11-16,82.57,84.64,82.04,84.37,763462
2015-11-17,84.4,85.53,84.0,84.91,921363
2015-11-18,85.0,85.95,84.28,85.75,1968073
2015-11-19,86.0,86.99,85.55,85.75,1600750
2015-11-20,86.14,87.21,85.77,86.19,1435451
2015-11-23,86.07,87.7,85.82,86.46,880129
2015-11-24,85.71,86.86,85.15,86.7,832128
2015-11-25,86.67,87.73,86.66,86.89,665063
2015-11-27,86.74,87.74,86.66,87.29,420550
2015-11-30,87.58,87.58,86.145,87.01,1158300
2015-12-01,87.27,87.42,86.13,86.47,1420761
2015-12-02,87.0,88.9,86.8,87.53,1857186
2015-12-03,88.32,90.54,87.56,88.09,2277887
2015-12-04,88.1,91.28,88.1,89.99,1821500
2015-12-07,89.53,89.905,87.6301,87.98,1237233
2015-12-08,87.07,88.473,85.65,87.72,1385633
2015-12-09,87.28,87.655,85.72,86.1,1167220
2015-12-10,86.07,87.88,85.97,86.94,1115371
2015-12-11,85.97,87.0,83.17,83.49,1901100
2015-12-14,83.47,84.25,82.123,83.57,1640636
2015-12-15,84.03,86.29,84.03,85.6,1422616
2015-12-16,85.99,87.6,84.94,87.39,1541507
2015-12-17,87.51,88.22,85.69,87.27,1566612
2015-12-18,87.18,87.82,85.72,85.73,3043478
2015-12-21,86.93,87.1,86.12,87.02,1457278
2015-12-22,87.5,87.55,86.07,86.48,1032726
2015-12-23,86.97,87.63,86.4,86.89,920030
2015-12-24,86.8,87.36,86.59,86.96,251290
